hip,ra,dec,magnitude,B-V
11114,35.75145833333333,22.274944444444444,8.88,0.402
11115,35.75179166666667,57.387,6.99,0.54
11117,35.75216666666667,3.798611111111111,7.97,1.107
11116,35.75216666666667,-29.619444444444444,8.43,-0.1
11118,35.75320833333333,62.21658333333334,8.85,0.66
11120,35.76958333333334,70.34322222222222,7.76,0.58
11121,35.7775,-37.576055555555556,6.47,1.592
11122,35.782583333333335,-54.531083333333335,8.31,1.607
11123,35.78775,-56.54461111111111,8.7,1.035
11124,35.78845833333333,-10.677472222222221,10.29,0.023
11125,35.796125,-29.036944444444448,8.26,0.611
11126,35.80020833333333,26.68230555555556,8.18,0.506
11127,35.803041666666665,-47.14083333333333,9.05,0.955
11128,35.80316666666667,-48.272416666666665,7.88,1.043
11129,35.80495833333333,-64.06672222222223,9.65,0.909
11130,35.80858333333333,10.836722222222223,7.63,0.945
11131,35.81079166666667,-29.869083333333332,6.96,0.566
11132,35.81166666666667,5.998444444444445,10.47,0.756
11133,35.81854166666667,46.139916666666664,7.56,0.18
11134,35.82095833333333,15.416555555555556,9.36,0.68
11135,35.82216666666667,38.25275,7.13,-0.011
11136,35.82270833333333,-7.818083333333333,8.95,0.539
11137,35.83083333333333,15.418111111111111,8.86,0.61
11138,35.833875,52.08313888888889,6.64,0.216
11139,35.842708333333334,-6.192666666666667,7.0,0.304
11140,35.844875,73.09427777777778,9.98,0.094
11141,35.845416666666665,-34.082750000000004,9.08,0.354
11142,35.845958333333336,44.38022222222222,7.97,0.981
11143,35.847208333333334,-26.995250000000002,6.8,1.097
11144,35.84875,-37.92558333333333,8.9,0.572
11145,35.84954166666667,-56.81330555555555,7.8,0.122
11146,35.84975,56.85425,8.56,0.152
11147,35.85545833333333,49.182027777777776,7.65,1.019
11148,35.85975,32.68816666666666,8.33,0.979
11149,35.859875,60.917944444444444,8.97,0.172
11150,35.86025,56.11141666666667,10.07,1.237
11151,35.860708333333335,6.6017777777777775,8.94,0.512
11153,35.86991666666667,35.44108333333333,6.75,1.157
11154,35.87558333333333,16.729527777777776,8.61,0.496
11155,35.8775,35.83325000000001,8.47,1.143
11156,35.878708333333336,61.77372222222222,8.73,0.46
11157,35.88425,19.632055555555556,8.97,0.677
11158,35.88858333333334,18.09875,11.67,0.61
11159,35.890791666666665,2.5844444444444448,8.58,1.493
11160,35.89791666666667,-55.61697222222222,7.02,0.506
11161,35.904916666666665,52.68186111111111,7.93,0.419
11162,35.90895833333333,-14.108694444444444,9.84,0.523
11163,35.910833333333336,-54.54313888888889,8.46,0.215
11164,35.9175,84.57091666666666,9.24,0.27
11165,35.92091666666666,73.81016666666666,8.07,0.28
11166,35.93258333333333,62.416805555555555,8.93,0.1
11167,35.935541666666666,49.333083333333335,11.06,0.303
11168,35.93816666666667,49.33872222222222,9.31,0.093
11169,35.941291666666665,52.37605555555555,8.15,1.112
11170,35.94895833333333,49.34575,9.82,0.093
11171,35.95583333333333,50.90255555555555,8.65,-0.01
11172,35.962583333333335,24.305444444444444,8.5,1.446
11173,35.96358333333333,48.91438888888889,8.98,1.851
11174,35.965625,55.36486111111111,6.29,0.845
11175,35.971125,57.84866666666667,8.57,0.218
11176,35.97120833333334,33.85786111111111,7.26,1.325
11177,35.975,-65.33591666666666,7.87,1.562
11179,35.980375,70.05149999999999,9.41,1.15
11180,35.98804166666667,-61.76855555555556,8.35,1.509
11181,35.999,-47.918055555555554,7.81,0.407
11182,36.001125,4.8717500000000005,10.35,1.202
11183,36.010083333333334,-80.0455,9.49,1.095
11184,36.010125,-51.76902777777778,9.41,0.548
11185,36.0115,42.10230555555556,6.72,1.545
11186,36.01379166666667,-54.361111111111114,7.73,1.241
11187,36.0155,-52.81047222222222,8.1,0.87
11189,36.02525,54.198166666666665,9.09,0.188
11190,36.034333333333336,63.02333333333333,8.71,1.186
11191,36.039541666666665,-7.405555555555556,8.05,0.515
11192,36.03991666666667,-16.254333333333335,6.68,0.311
11193,36.04179166666667,40.09480555555556,7.75,1.076
11194,36.043125,10.272527777777778,7.09,1.228
11195,36.045125,39.346111111111114,7.81,-0.06
11196,36.048125,-74.43633333333334,7.69,1.01
11197,36.04983333333333,48.44522222222222,8.94,0.187
11198,36.050041666666665,-45.549861111111106,10.84,0.494
11199,36.05291666666667,-6.788444444444444,8.88,0.538
11200,36.055375,-3.238,8.96,0.432
11201,36.055458333333334,54.19094444444444,8.21,-0.021
11202,36.063541666666666,79.77069444444444,7.96,0.278
11203,36.06425,-54.057944444444445,8.74,0.363
11204,36.06516666666667,-25.09461111111111,9.55,0.982
11205,36.06679166666667,-36.907944444444446,8.82,0.734
11206,36.06908333333333,39.828833333333336,7.27,0.505
11207,36.071583333333336,-8.609222222222222,8.5,0.333
11208,36.0725,-1.912972222222222,9.03,0.712
11209,36.07375,63.04227777777778,7.63,0.133
11210,36.07816666666667,63.5365,7.56,1.557
11211,36.08045833333333,9.28263888888889,9.98,0.69
11212,36.08375,-25.8475,6.45,1.321
11213,36.085166666666666,53.77469444444444,8.59,0.027
11214,36.08629166666667,-64.90452777777779,9.69,0.544
11215,36.086958333333335,31.845916666666664,11.01,0.436
11216,36.091541666666664,-44.32777777777778,8.4,1.058
11217,36.094208333333334,11.501861111111111,8.65,0.432
11218,36.097,-3.1037777777777777,7.2,0.515
11219,36.099,-18.162416666666665,8.56,0.859
11220,36.10370833333333,50.00663888888889,5.19,0.979
11221,36.106291666666664,-17.45075,9.44,1.039
11222,36.108916666666666,-37.36130555555556,6.93,0.497
11223,36.113416666666666,15.524916666666666,7.89,0.335
11224,36.116083333333336,-63.72777777777778,7.67,1.569
11225,36.11804166666667,-13.293111111111111,7.66,0.445
11226,36.124916666666664,47.37275,7.4,1.808
11227,36.125791666666665,-1.749861111111111,9.1,0.615
11228,36.12704166666666,9.71336111111111,6.93,1.093
11229,36.128125,-1.7523055555555556,9.45,0.588
11230,36.132125,-45.14158333333333,8.08,1.012
11231,36.140458333333335,-40.840722222222226,6.17,0.653
11232,36.142375,-7.899805555555555,9.71,0.72
11233,36.143708333333336,15.68425,8.89,0.524
11234,36.1505,-2.0105,8.72,0.43
11235,36.161208333333335,-11.830055555555555,9.71,1.012
11236,36.161833333333334,-5.893361111111111,9.47,0.497
11237,36.165333333333336,22.433833333333332,8.44,0.558
11238,36.16558333333333,-34.77825,8.99,0.581
11239,36.16683333333334,27.659527777777775,7.55,1.338
11240,36.172666666666665,29.244777777777777,7.09,1.28
11241,36.173541666666665,-20.039472222222223,8.84,0.554
11242,36.174708333333335,11.338805555555556,7.93,1.64
11243,36.17575,73.49844444444444,8.19,0.145
11244,36.189708333333336,-28.651416666666666,7.91,0.46
11245,36.19441666666667,-33.49075,9.12,0.657
11246,36.19958333333334,-14.413277777777779,9.87,0.524
11247,36.203375,78.69955555555556,8.94,0.29
11248,36.20341666666667,-29.86313888888889,8.02,0.436
11249,36.20433333333333,10.61061111111111,5.48,-0.098
11250,36.20483333333333,-61.46055555555556,8.15,0.417
11251,36.21008333333333,5.02475,8.24,0.367
11252,36.21125,76.13222222222221,7.61,0.082
11253,36.21325,30.647194444444445,8.16,0.665
11254,36.21595833333333,62.47580555555556,8.8,0.695
11255,36.21633333333333,-9.01211111111111,8.79,0.538
11256,36.22154166666667,-42.159444444444446,7.47,0.266
11257,36.224041666666665,-2.112027777777778,8.45,0.504
11258,36.22495833333333,-60.311638888888886,5.36,0.395
11259,36.233,13.637444444444444,9.18,1.083
11260,36.234541666666665,-3.8926666666666665,6.89,1.02
11261,36.243291666666664,-2.7800277777777778,6.34,-0.011
11262,36.244125,-35.88377777777778,8.07,1.482
11263,36.245,-54.23127777777778,8.49,0.579
11264,36.253875,-10.196944444444444,7.72,0.946
11265,36.257875,25.48691666666667,7.78,0.828
11266,36.26566666666667,45.647527777777775,7.42,0.9
11267,36.272125,-34.56952777777778,9.03,0.623
11268,36.279041666666664,-4.746972222222222,9.18,0.533
11269,36.28329166666666,0.6363888888888889,8.03,1.047
11270,36.28525,46.5,9.55,0.671
11271,36.28820833333333,13.402333333333333,8.74,0.151
11272,36.29179166666667,33.86675,7.16,1.513
11273,36.30025,49.79405555555555,11.31,1.586
11274,36.30308333333333,-20.632416666666668,9.08,0.545
11276,36.30475,-3.2174722222222223,8.2,1.407
11275,36.305,55.254583333333336,7.63,0.028
11277,36.30583333333333,-9.600055555555555,8.51,0.364
11278,36.31545833333333,37.119,7.35,-0.014
11279,36.31679166666667,56.609833333333334,6.25,0.249
11280,36.319291666666665,12.847166666666666,11.63,1.163
11281,36.32116666666667,64.56747222222222,8.37,0.413
11282,36.328583333333334,27.68386111111111,7.76,1.11
11283,36.340583333333335,1.3741944444444445,8.81,1.158
11284,36.34108333333333,57.43725,8.54,2.33
11285,36.342625,3.6093055555555558,8.96,1.329
11286,36.346625,1.5875555555555556,9.02,0.447
11287,36.351166666666664,-21.80986111111111,7.67,0.546
11288,36.35216666666667,-49.252472222222224,8.88,0.435
11289,36.35554166666667,-51.032333333333334,9.58,0.45
11290,36.356208333333335,0.6003333333333333,10.81,0.718
11291,36.358,58.20263888888889,7.79,0.175
11292,36.35808333333333,45.92894444444444,7.95,0.425
11293,36.36033333333334,-66.49402777777777,6.39,1.511
11294,36.36066666666667,60.51686111111111,7.86,1.205
11295,36.360875,60.00538888888889,7.66,0.012
11296,36.361125,35.041916666666665,6.85,1.065
11297,36.36508333333333,-48.49102777777778,8.56,1.011
11298,36.365541666666665,14.543388888888888,9.19,0.477
11299,36.366416666666666,32.407694444444445,7.19,1.465
11300,36.366791666666664,-34.052055555555555,7.88,0.262
11301,36.37116666666667,-77.17297222222223,9.01,1.626
11302,36.37345833333333,-67.76875,7.86,0.187
11303,36.37558333333333,-70.10191666666667,7.64,0.355
11304,36.37983333333333,29.880444444444446,7.07,1.42
11305,36.386291666666665,-28.987472222222223,9.36,0.912
11306,36.387375,-23.97236111111111,8.23,1.541
11307,36.3905,50.49986111111111,8.56,1.2
11308,36.39058333333333,-58.17958333333333,9.35,0.54
11309,36.391708333333334,11.971916666666667,7.36,0.495
11310,36.404375,-33.17794444444444,8.6,1.0
11311,36.405166666666666,-31.79838888888889,8.87,0.987
11312,36.405458333333335,7.230138888888889,8.57,1.082
11313,36.405833333333334,50.278666666666666,4.73,1.532
11314,36.407333333333334,8.721666666666668,9.09,0.411
11315,36.415083333333335,21.760583333333333,11.42,0.12
11316,36.41554166666667,19.55441666666667,7.94,1.02
11317,36.41695833333333,28.76636111111111,9.04,0.963
11318,36.41704166666667,61.54966666666667,7.0,0.214
11319,36.4225,10.506027777777778,7.61,0.06
11320,36.42483333333333,42.739583333333336,9.55,0.35
11321,36.425291666666666,-38.20438888888889,11.43,0.8
11322,36.425625,-27.144166666666667,8.43,0.458
11323,36.436083333333336,-21.309250000000002,9.12,0.445
11324,36.43725,-21.31336111111111,9.48,0.511
11325,36.4385,-37.29558333333333,8.55,0.945
11326,36.442791666666665,-63.19405555555555,9.17,0.509
11327,36.44445833333333,39.28988888888889,9.37,0.049
11328,36.44566666666667,70.58361111111111,9.56,1.477
11329,36.446041666666666,20.280277777777776,7.85,0.79
11330,36.454458333333335,-10.627166666666668,10.38,0.574
11332,36.45741666666667,4.064,9.38,1.052
11331,36.457458333333335,-10.626861111111111,7.97,0.321
11333,36.458083333333335,37.01363888888889,7.28,1.689
11334,36.459666666666664,-1.027361111111111,10.64,0.577
11335,36.46525,-20.236083333333333,9.29,0.578
11336,36.467083333333335,25.15963888888889,7.1,0.271
11337,36.467166666666664,-52.96441666666667,8.36,0.636
11338,36.468833333333336,8.180472222222221,12.25,1.347
11339,36.46975,-23.84236111111111,7.81,0.373
11340,36.473958333333336,-9.902055555555556,8.24,0.549
11341,36.48016666666667,79.57636111111111,8.06,1.292
11342,36.481291666666664,-80.94597222222222,9.41,0.333
11343,36.48533333333334,-9.239888888888888,7.86,1.086
11344,36.48716666666667,40.89238888888889,8.37,0.385
11345,36.487541666666665,-12.290444444444445,4.88,-0.027
11346,36.491708333333335,56.10277777777778,7.94,0.079
11347,36.49579166666667,56.657916666666665,8.87,0.518
11348,36.501583333333336,-15.341111111111111,5.88,0.116
11349,36.506458333333335,5.779444444444445,7.94,0.807
11350,36.509625,-0.17827777777777776,9.12,1.322
11351,36.52133333333333,30.906805555555554,7.56,1.227
11352,36.539625,34.46958333333333,8.0,0.741
11353,36.54170833333333,-11.867055555555556,10.36,0.491
11354,36.552,-62.91811111111111,7.92,1.026
11355,36.55875,18.905277777777776,8.19,0.546
11356,36.56158333333333,-22.918111111111113,9.14,1.345
11357,36.561625,-69.48075,9.79,0.955
11359,36.56420833333333,-23.887638888888887,8.65,0.704
11358,36.56429166666667,46.54891666666666,8.98,0.105
11360,36.567458333333335,6.292666666666666,6.79,0.399
11361,36.567708333333336,57.06861111111112,8.86,0.166
11362,36.5695,-34.701055555555556,9.37,1.562
11363,36.585625,-29.142611111111112,8.84,0.58
11364,36.597166666666666,-68.6353888888889,7.67,1.427
11365,36.600625,-3.8775,9.07,0.503
11366,36.60066666666667,38.23088888888889,8.06,0.249
11367,36.60975,-13.879777777777779,9.45,0.546
11368,36.61066666666667,-2.2734444444444444,9.66,0.461
11369,36.612291666666664,12.89886111111111,8.15,0.116
11370,36.61425,66.54891666666667,8.32,1.093
11371,36.615291666666664,54.28283333333333,8.24,0.512
11372,36.619458333333334,55.03433333333333,9.82,0.18
11373,36.621291666666664,54.15647222222222,8.96,0.112
11374,36.62433333333333,-16.736805555555556,9.3,0.517
11375,36.62591666666667,-46.48675,9.43,0.477
11376,36.62708333333333,-8.914583333333333,9.29,0.458
11377,36.628,51.70547222222223,8.79,0.832
11378,36.628416666666666,-19.091055555555556,9.68,0.733
11379,36.629875,-53.315749999999994,8.44,1.424
11380,36.64,59.65897222222222,6.97,0.989
11381,36.6465,-20.04286111111111,5.89,1.247
11382,36.658208333333334,-51.70408333333334,7.49,0.463
11383,36.664208333333335,-29.092194444444445,9.61,0.76
11384,36.67925,17.598138888888887,8.73,0.627
11385,36.68058333333333,-39.58688888888889,8.45,1.503
11386,36.685,-14.969305555555556,10.56,0.74
11387,36.68633333333333,-54.54275,9.43,0.558
11388,36.688625,-45.99988888888889,7.14,1.106
11389,36.68966666666667,67.71047222222222,10.02,0.354
11390,36.690125,10.565333333333333,6.7,0.333
11391,36.690416666666664,57.67919444444444,7.2,0.632
11392,36.692,-22.96972222222222,8.72,0.531
11393,36.693375,-41.36686111111111,8.13,1.163
11394,36.695791666666665,58.875861111111114,8.03,0.389
11395,36.701708333333336,35.61430555555555,7.02,0.244
11396,36.706833333333336,44.963,9.04,0.724
11397,36.71275,37.5505,8.14,0.297
11398,36.71341666666667,-17.16172222222222,9.36,0.585
11399,36.71554166666667,74.0115,10.31,1.16
11400,36.71958333333333,52.117416666666664,9.42,2.1
11401,36.72025,66.17872222222223,10.06,0.673
11402,36.72975,-36.251555555555555,9.1,0.528
11403,36.73425,74.58338888888889,8.02,1.81
11404,36.73925,-14.48511111111111,9.02,0.382
11405,36.74175,26.040972222222223,6.99,0.588
11406,36.74458333333333,22.87875,8.0,1.06
11407,36.74625,-47.703833333333336,4.24,-0.136
11408,36.753875,31.288194444444446,7.64,0.1
11409,36.75933333333333,33.92861111111111,8.38,0.607
11410,36.759791666666665,67.06319444444445,11.0,1.2
11411,36.764291666666665,6.226583333333333,8.03,0.537
11413,36.770833333333336,-69.90766666666667,9.08,1.082
11412,36.770875,-6.098083333333333,8.42,1.029
11414,36.775375,43.759083333333336,9.17,-0.021
11415,36.78025,27.012583333333332,6.14,1.461
11416,36.78129166666667,-14.574361111111111,9.99,0.627
11417,36.795625,3.1565833333333333,8.43,0.739
11418,36.79833333333333,-26.82122222222222,9.11,0.589
11419,36.80083333333334,-57.41491666666666,9.26,0.36
11420,36.807375,59.46061111111111,9.94,1.594
11421,36.812,36.967305555555555,7.55,1.495
11422,36.830125,13.967944444444445,9.33,1.074
11423,36.83133333333333,32.739694444444446,10.19,1.67
11424,36.83529166666667,41.52180555555555,8.04,-0.004
11425,36.84258333333333,-1.0242222222222221,9.24,0.245
11426,36.84608333333333,53.500083333333336,8.62,0.09
11427,36.848166666666664,10.198805555555555,6.45,0.45
11428,36.854,40.93958333333333,7.99,1.224
11429,36.85466666666667,59.10583333333334,7.46,0.409
11430,36.862458333333336,36.35005555555556,9.75,0.508
11431,36.862875,25.6495,8.72,1.555
11432,36.86579166666667,31.801361111111113,5.55,1.114
11433,36.868458333333336,-27.634694444444445,9.1,0.879
11434,36.86858333333333,-75.74044444444445,7.1,1.131
11435,36.86933333333333,-2.722027777777778,8.64,0.446
11436,36.869625,41.04841666666667,7.99,0.039
11437,36.87166666666667,30.973666666666666,10.12,1.205
11438,36.872625,-0.7515555555555555,7.07,1.516
11439,36.87525,-30.909694444444444,10.89,1.449
11440,36.87708333333333,-0.951111111111111,10.6,0.339
11441,36.88366666666667,16.64361111111111,7.24,0.377
11442,36.884708333333336,-1.9448055555555557,8.7,0.415
11443,36.88879166666667,7.712527777777778,9.91,0.952
11444,36.894125,48.231861111111115,7.7,0.061
11445,36.91020833333334,-6.928638888888889,7.05,0.987
11446,36.918625,-13.668027777777777,9.4,0.372
11447,36.92616666666667,-64.77813888888889,9.37,1.252
11448,36.926375,-33.89658333333333,7.59,0.537
11449,36.927625,-9.805055555555557,8.6,0.502
11450,36.93208333333333,-45.04763888888888,7.88,1.21
11451,36.93720833333333,-11.979000000000001,8.91,0.784
11452,36.940875,4.431555555555556,8.69,1.397
11453,36.94195833333333,-5.027333333333333,9.33,0.746
11454,36.943041666666666,-41.181527777777774,9.1,0.559
11455,36.94525,-69.52405555555555,7.17,1.269
11456,36.94529166666667,-61.98458333333333,8.39,0.33
11457,36.94558333333333,16.124861111111112,9.41,0.581
11458,36.95216666666666,-36.693416666666664,8.61,0.47
11459,36.95675,-37.012388888888886,9.62,0.695
11460,36.959833333333336,62.89069444444444,7.89,1.484
11461,36.960375,12.957555555555555,8.29,0.546
11463,36.96233333333333,-29.715916666666665,8.87,1.037
11462,36.962375,72.13322222222222,7.78,0.046
11464,36.962625,-77.41855555555556,8.45,1.125
11465,36.965625,50.570194444444446,6.16,0.435
11466,36.9735,-67.16452777777778,8.61,1.298
11467,36.978,73.71275,7.28,0.352
11468,36.982875,-28.797250000000002,8.41,0.969
11469,36.98891666666667,-58.13952777777778,7.45,0.506
11470,36.99366666666667,-7.203388888888889,9.72,0.64
11471,36.996916666666664,-30.441111111111113,7.61,1.581
11472,36.998416666666664,38.858805555555556,9.08,0.389
11473,36.999208333333335,52.54933333333333,7.89,-0.01
11474,36.99970833333333,1.960888888888889,6.45,0.971
11475,37.00204166666666,65.46355555555556,8.63,0.193
11477,37.007041666666666,-33.811055555555555,5.13,0.089
11476,37.007333333333335,-75.36999999999999,10.13,1.065
11478,37.00920833333333,50.95536111111112,8.7,0.441
11479,37.01808333333334,-64.29977777777778,6.35,-0.025
11480,37.02079166666667,59.47925,10.8,1.3
11481,37.02395833333333,-57.65119444444444,8.9,0.433
11482,37.032,-65.56294444444444,7.06,1.118
